"","X","all.locus.prob","all.locus.y","names.genes","all.trait","locus.chrm","locus.start","locus.end","locus.name"
"21935",21936,0.504779815673828,0,"HPR","rbc","chr16",71436054,72997686,"L900|L901|L902|L903"
"21936",21937,0.114335350692272,0,"HPS6","rbc","chr10",103687244,105193049,"L636|L637|L638|L639"
"21937",21938,0.24308554828167,0,"HPX","rbc","chr11",6417353,6917354,"L652"
"21938",21939,0.170506626367569,0,"HR","rbc","chr8",21541772,22041773,"L517"
"21939",21940,0.219679325819016,0,"HRAS","rbc","chr11",58290,558291,"L648"
"21940",21941,0.0525450520217419,0,"HRC","rbc","chr19",49474230,50353253,"L1043|L1044|L1045"
"21941",21942,0.0369834899902344,0,"HRH3","rbc","chr20",60345036,61280581,"L1083|L1084"
"21942",21943,0.732409775257111,0,"HSCB","rbc","chr22",28953314,29453315,"L1105"
"21943",21944,0.518467664718628,0,"HSD11B1","rbc","chr1",209650609,210150610,"L93"
"21944",21945,0.0705099999904633,0,"HSD11B2","rbc","chr16",66393176,68745054,"L887|L888|L889|L890|L891|L892|L893|L894"
"21945",21946,0.593085110187531,0,"HSD17B6","rbc","chr12",56118078,57396070,"L718|L719|L720|L721"
"21946",21947,0.642692506313324,0,"HSD3B1","rbc","chr1",120007576,120507577,"L57"
"21947",21948,0.135941699147224,0,"HSD3B7","rbc","chr16",29591225,31234213,"L877|L878|L879|L880|L881"
"21948",21949,0.459971398115158,0,"HSDL2","rbc","chr9",114413385,115201173,"L580|L581|L582"
"21949",21950,0.646495759487152,0,"HSF2","rbc","chr6",122467958,122967959,"L429"
"21950",21951,0.160953477025032,0,"HSF4","rbc","chr16",66393176,68745054,"L887|L888|L889|L890|L891|L892|L893|L894"
"21951",21952,0.231922060251236,0,"HSPA12B","rbc","chr20",3527946,4027947,"L1048"
"21952",21953,0.283237874507904,0,"HSPA4L","rbc","chr4",128540797,129423069,"L303|L304"
"21953",21954,0.741276383399963,0,"HSPA6","rbc","chr1",161244322,161928423,"L72|L73"
"21954",21955,0.260894447565079,0,"HSPB7","rbc","chr1",15564186,16618978,"L9|L10|L11"
"21955",21956,0.396047651767731,0,"HSPD1","rbc","chr2",198261086,199204775,"L191|L192"
"21956",21957,0.382856279611588,0,"HSPE1","rbc","chr2",198261086,199204775,"L191|L192"
"21957",21958,0.429354667663574,0,"HSPE1-MOB4","rbc","chr2",198261086,199204775,"L191|L192"
"21958",21959,0.542437016963959,0,"HTR1F","rbc","chr3",87946211,88446212,"L240"
"21959",21960,0.557034373283386,0,"HTR3A","rbc","chr11",113731241,114231242,"L689"
"21960",21961,0.667738437652588,0,"HTR3B","rbc","chr11",113731241,114231242,"L689"
"21961",21962,0.430260717868805,0,"HTR4","rbc","chr5",147621219,148121220,"L347"
"21962",21963,0.0939272791147232,0,"HVCN1","rbc","chr12",110044902,113385532,"L731|L732|L733|L734|L735|L736|L737|L738|L739|L740|L741|L742"
"21963",21964,0.225978896021843,0,"HYAL1","rbc","chr3",48759386,50382132,"L220|L221|L222|L223|L224|L225|L226"
"21964",21965,0.183680012822151,0,"HYAL2","rbc","chr3",48759386,50382132,"L220|L221|L222|L223|L224|L225|L226"
"21965",21966,0.193906456232071,0,"HYAL3","rbc","chr3",48759386,50382132,"L220|L221|L222|L223|L224|L225|L226"
"21966",21967,0.288379102945328,0,"HYDIN","rbc","chr16",69401866,71233414,"L895|L896|L897|L898|L899"
"21967",21968,0.376868098974228,0,"HYI","rbc","chr1",43511651,44371558,"L29|L30"
"21968",21969,0.208224236965179,0,"HYPK","rbc","chr15",43384874,44547618,"L811|L812|L813|L814|L815"
"21969",21970,0.622349262237549,0,"ICE2","rbc","chr15",60729812,61229813,"L822"
"21970",21971,0.301895588636398,0,"ID1","rbc","chr20",29228157,31469808,"L1056|L1057|L1058|L1059|L1060|L1061"
"21971",21972,0.75234055519104,0,"ID2","rbc","chr2",8502238,9002239,"L111"
"21972",21973,0.404826730489731,0,"ID3","rbc","chr1",23595110,24444015,"L17|L18"
"21973",21974,0.148777723312378,0,"IDH3A","rbc","chr15",74078576,78785438,"L839|L840|L841|L842|L843|L844|L845|L846|L847|L848|L849|L850|L851|L852|L853|L854"
"21974",21975,0.300185590982437,0,"IDI1","rbc","chr10",702523,1202524,"L598"
"21975",21976,0.506298184394836,0,"IDI2","rbc","chr10",702523,1202524,"L598"
"21976",21977,0.611840844154358,0,"IDO2","rbc","chr8",39795119,40295120,"L521"
"21977",21978,0.0987256988883018,0,"IER2","rbc","chr19",12383918,13514884,"L1010|L1011|L1012|L1013|L1014|L1015"
"21978",21979,0.351949959993362,0,"IER5L","rbc","chr9",131613079,132113080,"L586"
"21979",21980,0.109866365790367,0,"IFI30","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"21980",21981,0.551628351211548,0,"IFIT1","rbc","chr10",91076387,91645429,"L628|L629"
"21981",21982,0.490175127983093,0,"IFIT1B","rbc","chr10",91076387,91645429,"L628|L629"
"21982",21983,0.531628251075745,0,"IFIT3","rbc","chr10",91076387,91645429,"L628|L629"
"21983",21984,0.473501950502396,0,"IFIT5","rbc","chr10",91076387,91645429,"L628|L629"
"21984",21985,0.346528768539429,0,"IFITM1","rbc","chr11",58290,558291,"L648"
"21985",21986,0.256742089986801,0,"IFITM10","rbc","chr11",1439409,2570014,"L649|L650|L651"
"21986",21987,0.886788368225098,0,"IFITM2","rbc","chr11",58290,558291,"L648"
"21987",21988,0.305551677942276,0,"IFITM3","rbc","chr11",58290,558291,"L648"
"21988",21989,0.417317867279053,0,"IFITM5","rbc","chr11",58290,558291,"L648"
"21989",21990,0.269049495458603,1,"IFNAR1","rbc","chr21",34611921,35714688,"L1090|L1091|L1092|L1093"
"21990",21991,0.269049495458603,0,"IFNAR2","rbc","chr21",34611921,35714688,"L1090|L1091|L1092|L1093"
"21991",21992,0.273421466350555,0,"IFNGR2","rbc","chr21",34611921,35714688,"L1090|L1091|L1092|L1093"
"21992",21993,0.183680012822151,0,"IFRD2","rbc","chr3",48759386,50382132,"L220|L221|L222|L223|L224|L225|L226"
"21993",21994,0.0324211083352566,0,"IFT22","rbc","chr7",98202939,101658860,"L487|L488|L489|L490|L491|L492|L493|L494|L495|L496|L497|L498|L499|L500|L501|L502|L503|L504|L505|L506"
"21994",21995,0.159624457359314,0,"IFT46","rbc","chr11",117885973,118894214,"L691|L692|L693"
"21995",21996,0.198759734630585,0,"IFT81","rbc","chr12",110044902,113385532,"L731|L732|L733|L734|L735|L736|L737|L738|L739|L740|L741|L742"
"21996",21997,0.263939499855042,0,"IGDCC3","rbc","chr15",65467906,66585027,"L826|L827|L828|L829"
"21997",21998,0.263939499855042,0,"IGDCC4","rbc","chr15",65467906,66585027,"L826|L827|L828|L829"
"21998",21999,0.055836196988821,0,"IGF2BP1","rbc","chr17",42899772,47569439,"L941|L942|L943|L944|L945|L946|L947|L948|L949|L950|L951|L952|L953|L954|L955|L956|L957|L958"
"21999",22000,0.250145822763443,0,"IGFL1","rbc","chr19",45129060,47118386,"L1037|L1038|L1039|L1040|L1041"
"22000",22001,0.357967048883438,0,"IGFL2","rbc","chr19",45129060,47118386,"L1037|L1038|L1039|L1040|L1041"
"22001",22002,0.216241970658302,0,"IGFL3","rbc","chr19",45129060,47118386,"L1037|L1038|L1039|L1040|L1041"
"22002",22003,0.210343584418297,0,"IGFL4","rbc","chr19",45129060,47118386,"L1037|L1038|L1039|L1040|L1041"
"22003",22004,0.263049185276031,0,"IGLL1","rbc","chr22",23859774,24359775,"L1104"
"22004",22005,0.646946132183075,0,"IGSF8","rbc","chr1",159820943,160320944,"L71"
"22005",22006,0.330162912607193,0,"IGSF9","rbc","chr1",159820943,160320944,"L71"
"22006",22007,0.834595620632172,0,"IKZF1","rbc","chr7",50177982,50911973,"L473|L474"
"22007",22008,0.235036954283714,0,"IKZF3","rbc","chr17",37203294,38034465,"L937|L938"
"22008",22009,0.302624851465225,0,"IKZF4","rbc","chr12",56118078,57396070,"L718|L719|L720|L721"
"22009",22010,0.269049495458603,0,"IL10RB","rbc","chr21",34611921,35714688,"L1090|L1091|L1092|L1093"
"22010",22011,0.16882860660553,0,"IL12RB1","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"22011",22012,0.108369141817093,0,"IL17REL","rbc","chr22",50435508,51338182,"L1117|L1118|L1119"
"22012",22013,0.368663251399994,0,"IL1F10","rbc","chr2",113722945,114495510,"L166|L167"
"22013",22014,0.559999585151672,0,"IL1RN","rbc","chr2",113722945,114495510,"L166|L167"
"22014",22015,0.13705575466156,0,"IL23A","rbc","chr12",56118078,57396070,"L718|L719|L720|L721"
"22015",22016,0.210776761174202,0,"IL27","rbc","chr16",28090945,29555174,"L873|L874|L875|L876"
"22016",22017,0.375413745641708,0,"IL27RA","rbc","chr19",13933577,14433578,"L1016"
"22017",22018,0.31108295917511,0,"IL2RB","rbc","chr22",37220041,37720042,"L1107"
"22018",22019,0.0683401450514793,0,"IL31","rbc","chr12",121966910,123114921,"L748|L749|L750"
"22019",22020,0.624545514583588,0,"IL33","rbc","chr9",6079888,6579889,"L567"
"22020",22021,0.104246363043785,0,"IL34","rbc","chr16",69401866,71233414,"L895|L896|L897|L898|L899"
"22021",22022,0.375523209571838,0,"IL36A","rbc","chr2",113722945,114495510,"L166|L167"
"22022",22023,0.362297207117081,0,"IL36B","rbc","chr2",113722945,114495510,"L166|L167"
"22023",22024,0.414767920970917,0,"IL36G","rbc","chr2",113722945,114495510,"L166|L167"
"22024",22025,0.368663251399994,0,"IL36RN","rbc","chr2",113722945,114495510,"L166|L167"
"22025",22026,0.335610687732697,0,"ILK","rbc","chr11",6417353,6917354,"L652"
"22026",22027,0.288416475057602,0,"IMMP1L","rbc","chr11",30217361,32043266,"L664|L665|L666|L667|L668|L669"
"22027",22028,0.464394778013229,0,"IMMT","rbc","chr2",85943263,86443264,"L153"
"22028",22029,0.159779012203217,0,"IMP3","rbc","chr15",74078576,78785438,"L839|L840|L841|L842|L843|L844|L845|L846|L847|L848|L849|L850|L851|L852|L853|L854"
"22029",22030,0.718821823596954,0,"IMPG2","rbc","chr3",100886402,101386403,"L241"
"22030",22031,0.0823606327176094,0,"INA","rbc","chr10",103687244,105193049,"L636|L637|L638|L639"
"22031",22032,0.2229895144701,0,"INAFM1","rbc","chr19",47350593,47850594,"L1042"
"22032",22033,0.161374822258949,0,"INCA1","rbc","chr17",4479684,4979685,"L916"
"22033",22034,0.485515803098679,0,"INIP","rbc","chr9",115354643,115854644,"L583"
"22034",22035,0.173333063721657,0,"INKA1","rbc","chr3",48759386,50382132,"L220|L221|L222|L223|L224|L225|L226"
"22035",22036,0.772005498409271,0,"INO80","rbc","chr15",41175618,42097177,"L805|L806|L807"
"22036",22037,0.286032438278198,0,"INO80E","rbc","chr16",29591225,31234213,"L877|L878|L879|L880|L881"
"22037",22038,0.416335850954056,0,"INPP5B","rbc","chr1",38215315,38715316,"L26"
"22038",22039,0.762615084648132,0,"INPP5E","rbc","chr9",138839679,139339680,"L597"
"22039",22040,0.239479154348373,0,"INSL3","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"22040",22041,0.0819938182830811,0,"INSL4","rbc","chr9",4411574,5317833,"L563|L564|L565|L566"
"22041",22042,0.442060172557831,0,"INSL6","rbc","chr9",4411574,5317833,"L563|L564|L565|L566"
"22042",22043,0.377666115760803,0,"INSM2","rbc","chr14",35849366,36620908,"L774|L775"
"22043",22044,0.350026309490204,0,"INTS1","rbc","chr7",1036567,1583710,"L463"
"22044",22045,0.379193216562271,0,"INTS14","rbc","chr15",65467906,66585027,"L826|L827|L828|L829"
"22045",22046,0.467804044485092,0,"INTS7","rbc","chr1",212152580,212652581,"L94"
"22046",22047,0.588940382003784,0,"INTS8","rbc","chr8",95742473,96242474,"L539"
"22047",22048,0.39682149887085,0,"INTU","rbc","chr4",128540797,129423069,"L303|L304"
"22048",22049,0.180806800723076,0,"IP6K1","rbc","chr3",48759386,50382132,"L220|L221|L222|L223|L224|L225|L226"
"22049",22050,0.136179491877556,0,"IPP","rbc","chr1",45279404,47104551,"L31|L32|L33|L34|L35"
"22050",22051,0.593829274177551,0,"IQCF1","rbc","chr3",51795373,53410361,"L227|L228|L229|L230|L231"
"22051",22052,0.265242397785187,0,"IQCF2","rbc","chr3",51795373,53410361,"L227|L228|L229|L230|L231"
"22052",22053,0.265242397785187,0,"IQCF3","rbc","chr3",51795373,53410361,"L227|L228|L229|L230|L231"
"22053",22054,0.239873647689819,0,"IQCF5","rbc","chr3",51795373,53410361,"L227|L228|L229|L230|L231"
"22054",22055,0.223678946495056,0,"IQCF6","rbc","chr3",51795373,53410361,"L227|L228|L229|L230|L231"
"22055",22056,0.193018183112144,0,"IQCN","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"22056",22057,0.826417982578278,0,"IQGAP2","rbc","chr5",75714507,76728419,"L331|L332"
"22057",22058,0.243693277239799,0,"IREB2","rbc","chr15",74078576,78785438,"L839|L840|L841|L842|L843|L844|L845|L846|L847|L848|L849|L850|L851|L852|L853|L854"
"22058",22059,0.674155056476593,0,"IRF2BP2","rbc","chr1",234484956,234984957,"L106"
"22059",22060,0.0721324309706688,0,"IRF3","rbc","chr19",49474230,50353253,"L1043|L1044|L1045"
"22060",22061,0.471041589975357,0,"IRF6","rbc","chr1",209650609,210150610,"L93"
"22061",22062,0.251531571149826,0,"IRGC","rbc","chr19",44023516,44523517,"L1036"
"22062",22063,0.193323969841003,0,"IRGM","rbc","chr5",149786119,150286120,"L348"
"22063",22064,0.217464864253998,0,"IRGQ","rbc","chr19",44023516,44523517,"L1036"
"22064",22065,0.0817435681819916,0,"ISL2","rbc","chr15",74078576,78785438,"L839|L840|L841|L842|L843|L844|L845|L846|L847|L848|L849|L850|L851|L852|L853|L854"
"22065",22066,0.045926745980978,0,"ISLR","rbc","chr15",74078576,78785438,"L839|L840|L841|L842|L843|L844|L845|L846|L847|L848|L849|L850|L851|L852|L853|L854"
"22066",22067,0.108050346374512,0,"ISLR2","rbc","chr15",74078576,78785438,"L839|L840|L841|L842|L843|L844|L845|L846|L847|L848|L849|L850|L851|L852|L853|L854"
"22067",22068,0.299197942018509,0,"ISM2","rbc","chr14",77529333,78029334,"L795"
"22068",22069,0.0794155523180962,0,"IST1","rbc","chr16",71436054,72997686,"L900|L901|L902|L903"
"22069",22070,0.153816089034081,0,"ISYNA1","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"22070",22071,0.323179662227631,0,"ITCH","rbc","chr20",32613523,33442747,"L1064|L1065"
"22071",22072,0.851580619812012,0,"ITGA1","rbc","chr5",51943442,52443443,"L323"
"22072",22073,0.730232000350952,0,"ITGA2","rbc","chr5",51943442,52443443,"L323"
"22073",22074,0.262843877077103,0,"ITGA2B","rbc","chr17",42088945,42588946,"L940"
"22074",22075,0.088356077671051,0,"ITGA5","rbc","chr12",54435880,54972785,"L717"
"22075",22076,0.678454518318176,0,"ITGA9","rbc","chr3",37669762,38169763,"L218"
"22076",22077,0.346675664186478,0,"ITGAL","rbc","chr16",29591225,31234213,"L877|L878|L879|L880|L881"
"22077",22078,0.339220970869064,0,"ITGB4","rbc","chr17",73685233,74185234,"L970"
"22078",22079,0.384191304445267,0,"ITGB6","rbc","chr2",160440656,161414639,"L179|L180|L181|L182"
"22079",22080,0.492984354496002,0,"ITIH2","rbc","chr10",7616557,8116558,"L601"
"22080",22081,0.635354459285736,0,"ITIH5","rbc","chr10",7616557,8116558,"L601"
"22081",22082,0.552839457988739,0,"ITPKA","rbc","chr15",41175618,42097177,"L805|L806|L807"
"22082",22083,0.673259615898132,0,"ITPKB","rbc","chr1",226797256,227297257,"L102"
"22083",22084,0.0712689757347107,0,"ITPKC","rbc","chr19",40877036,41976168,"L1033|L1034|L1035"
"22084",22085,0.799317836761475,0,"ITPR2","rbc","chr12",26322623,26822624,"L706"
"22085",22086,0.640869140625,0,"ITSN1","rbc","chr21",34611921,35714688,"L1090|L1091|L1092|L1093"
"22086",22087,0.128069058060646,0,"ITSN2","rbc","chr2",23653541,24746532,"L114|L115|L116"
"22087",22088,0.167482331395149,0,"IZUMO4","rbc","chr19",557442,2793971,"L999|L1000|L1001|L1002|L1003|L1004|L1005|L1006"
"22088",22089,0.801043689250946,0,"JAG1","rbc","chr20",10361063,10969308,"L1049|L1050"
"22089",22090,0.535484492778778,0,"JAG2","rbc","chr14",105504532,106004533,"L801"
"22090",22091,0.779767870903015,1,"JAK2","rbc","chr9",4411574,5317833,"L563|L564|L565|L566"
"22091",22092,0.224326938390732,0,"JAK3","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"22092",22093,0.203803539276123,0,"JAML","rbc","chr11",117885973,118894214,"L691|L692|L693"
"22093",22094,0.83495020866394,0,"JARID2","rbc","chr6",14926258,15757561,"L363|L364"
"22094",22095,0.412721574306488,0,"JMJD1C","rbc","chr10",64632300,65590898,"L614|L615"
"22095",22096,0.223268210887909,0,"JSRP1","rbc","chr19",557442,2793971,"L999|L1000|L1001|L1002|L1003|L1004|L1005|L1006"
"22096",22097,0.0719184055924416,0,"JUNB","rbc","chr19",12383918,13514884,"L1010|L1011|L1012|L1013|L1014|L1015"
"22097",22098,0.173351436853409,0,"JUND","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"22098",22099,0.397830128669739,0,"KAT14","rbc","chr20",17781283,18281284,"L1051"
"22099",22100,0.819419205188751,0,"KAT2B","rbc","chr3",19855673,20355674,"L214"
"22100",22101,0.446776568889618,0,"KAT6A","rbc","chr8",41290828,41880448,"L522|L523"
"22101",22102,0.154196783900261,0,"KAT8","rbc","chr16",29591225,31234213,"L877|L878|L879|L880|L881"
"22102",22103,0.708234488964081,0,"KBTBD2","rbc","chr7",32846644,33346645,"L469"
"22103",22104,0.249493554234505,0,"KBTBD6","rbc","chr13",41004104,41785410,"L757|L758"
"22104",22105,0.249493554234505,0,"KBTBD7","rbc","chr13",41004104,41785410,"L757|L758"
"22105",22106,0.635485589504242,0,"KCMF1","rbc","chr2",85197484,85697485,"L152"
"22106",22107,0.0623359233140945,0,"KCNA7","rbc","chr19",49474230,50353253,"L1043|L1044|L1045"
"22107",22108,0.230702325701714,0,"KCNAB3","rbc","chr17",7077089,8350646,"L917|L918|L919|L920|L921|L922"
"22108",22109,0.765253186225891,0,"KCNB1","rbc","chr20",47200230,48190491,"L1073|L1074"
"22109",22110,0.911715745925903,0,"KCNC4","rbc","chr1",110541822,111041823,"L53"
"22110",22111,0.428673624992371,0,"KCNJ10","rbc","chr1",159820943,160320944,"L71"
"22111",22112,0.923326849937439,0,"KCNJ12","rbc","chr17",21030642,21530643,"L928"
"22112",22113,0.493164986371994,0,"KCNJ15","rbc","chr21",39587623,40087624,"L1100"
"22113",22114,0.285484462976456,0,"KCNJ4","rbc","chr22",37946474,38852141,"L1108|L1109"
"22114",22115,0.696816980838776,0,"KCNJ9","rbc","chr1",159820943,160320944,"L71"
"22115",22116,0.278034776449203,0,"KCNK16","rbc","chr6",38890125,39390126,"L398"
"22116",22117,0.369945079088211,0,"KCNK17","rbc","chr6",38890125,39390126,"L398"
"22117",22118,0.754875361919403,0,"KCNK3","rbc","chr2",26647501,27147502,"L120"
"22118",22119,0.195482194423676,0,"KCNK4","rbc","chr11",63781798,64281799,"L673"
"22119",22120,0.750485241413116,0,"KCNK5","rbc","chr6",38890125,39390126,"L398"
"22120",22121,0.227624952793121,0,"KCNMB3","rbc","chr3",178470734,179115977,"L257|L258"
"22121",22122,0.179070457816124,0,"KCNN1","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"22122",22123,0.72474730014801,0,"KCNN4","rbc","chr19",44023516,44523517,"L1036"
"22123",22124,0.237661853432655,0,"KCNQ2","rbc","chr20",62031505,62722697,"L1085|L1086"
"22124",22125,0.413342416286469,0,"KCNS2","rbc","chr8",99327372,101069890,"L540|L541|L542|L543|L544"
"22125",22126,0.672550559043884,0,"KCNV2","rbc","chr9",2373615,2873616,"L561"
"22126",22127,0.0622190125286579,0,"KCTD11","rbc","chr17",7077089,8350646,"L917|L918|L919|L920|L921|L922"
"22127",22128,0.245940119028091,0,"KCTD13","rbc","chr16",29591225,31234213,"L877|L878|L879|L880|L881"
"22128",22129,0.432105600833893,0,"KCTD17","rbc","chr22",37220041,37720042,"L1107"
"22129",22130,0.0536126419901848,0,"KCTD19","rbc","chr16",66393176,68745054,"L887|L888|L889|L890|L891|L892|L893|L894"
"22130",22131,0.174917429685593,0,"KCTD20","rbc","chr6",35651378,36457599,"L394|L395"
"22131",22132,0.537577509880066,0,"KDELC2","rbc","chr11",107794995,108547409,"L686|L687"
"22132",22133,0.396390676498413,0,"KDELR2","rbc","chr7",6496738,6996739,"L465"
"22133",22134,0.307245969772339,0,"KDM3B","rbc","chr5",136929924,137823520,"L345|L346"
"22134",22135,0.438009083271027,0,"KDM4A","rbc","chr1",43511651,44371558,"L29|L30"
"22135",22136,0.513014137744904,0,"KDM4D","rbc","chr11",94636632,95136633,"L684"
"22136",22137,0.420881271362305,0,"KDM4E","rbc","chr11",94636632,95136633,"L684"
"22137",22138,0.454738587141037,0,"KDM6B","rbc","chr17",7077089,8350646,"L917|L918|L919|L920|L921|L922"
"22138",22139,0.435552000999451,0,"KDR","rbc","chr4",54556455,56321490,"L277|L278|L279|L280|L281|L282|L283|L284|L285"
"22139",22140,0.39003998041153,0,"KDSR","rbc","chr18",60459108,61170855,"L996|L997"
"22140",22141,0.739232122898102,0,"KHDRBS2","rbc","chr6",62396000,62896001,"L413"
"22141",22142,0.332619786262512,0,"KHK","rbc","chr2",27277333,28660956,"L121|L122|L123|L124"
"22142",22143,0.1899783462286,0,"KIAA0100","rbc","chr17",26662696,27428762,"L929|L930"
"22143",22144,0.604260861873627,0,"KIAA0586","rbc","chr14",58529417,59029418,"L780"
"22144",22145,0.150625243782997,0,"KIAA0895L","rbc","chr16",66393176,68745054,"L887|L888|L889|L890|L891|L892|L893|L894"
"22145",22146,0.256507813930511,0,"KIAA1841","rbc","chr2",59953917,61430413,"L140|L141|L142|L143|L144"
"22146",22147,0.431900590658188,0,"KIAA2012","rbc","chr2",202653665,203542040,"L193|L194"
"22147",22148,0.222325250506401,0,"KIAA2013","rbc","chr1",11608036,12108037,"L7"
"22148",22149,0.730352222919464,0,"KIDINS220","rbc","chr2",8502238,9002239,"L111"
"22149",22150,0.205097287893295,0,"KIF17","rbc","chr1",20665701,21706538,"L13|L14|L15"
"22150",22151,0.144805714488029,0,"KIF1A","rbc","chr2",241260903,241760904,"L204"
"22151",22152,0.773823857307434,0,"KIF1B","rbc","chr1",10095462,10595463,"L6"
"22152",22153,0.0914570018649101,0,"KIF1BP","rbc","chr10",70751110,71344505,"L616|L617"
"22153",22154,0.198642730712891,0,"KIF1C","rbc","chr17",4479684,4979685,"L916"
"22154",22155,0.208753705024719,0,"KIF20A","rbc","chr5",136929924,137823520,"L345|L346"
"22155",22156,0.740973055362701,0,"KIF20B","rbc","chr10",91076387,91645429,"L628|L629"
"22156",22157,0.237973853945732,0,"KIF22","rbc","chr16",29591225,31234213,"L877|L878|L879|L880|L881"
"22157",22158,0.676727175712585,0,"KIF25","rbc","chr6",168127880,168627881,"L460"
"22158",22159,0.164199814200401,0,"KIF3B","rbc","chr20",29228157,31469808,"L1056|L1057|L1058|L1059|L1060|L1061"
"22159",22160,0.27054962515831,0,"KIF4B","rbc","chr5",153777749,154603013,"L349|L350"
"22160",22161,0.536150753498077,0,"KIN","rbc","chr10",7616557,8116558,"L601"
"22161",22162,0.393040627241135,0,"KISS1","rbc","chr1",204004762,204504763,"L91"
"22162",22163,0.10635732114315,0,"KISS1R","rbc","chr19",557442,2793971,"L999|L1000|L1001|L1002|L1003|L1004|L1005|L1006"
"22163",22164,0.821227252483368,0,"KIT","rbc","chr4",54556455,56321490,"L277|L278|L279|L280|L281|L282|L283|L284|L285"
"22164",22165,0.754437983036041,0,"KITLG","rbc","chr12",88246410,89068480,"L725|L726"
"22165",22166,0.714689970016479,0,"KL","rbc","chr13",33447449,33947450,"L756"
"22166",22167,0.552142798900604,0,"KLB","rbc","chr4",38413660,39628459,"L274|L275|L276"
"22167",22168,0.65907883644104,0,"KLC1","rbc","chr14",103757555,104257556,"L800"
"22168",22169,0.145977482199669,0,"KLC3","rbc","chr19",45129060,47118386,"L1037|L1038|L1039|L1040|L1041"
"22169",22170,0.138240352272987,0,"KLC4","rbc","chr6",42681261,43483991,"L402|L403"
"22170",22171,0.833613812923431,1,"KLF1","rbc","chr19",12383918,13514884,"L1010|L1011|L1012|L1013|L1014|L1015"
"22171",22172,0.476161301136017,0,"KLF10","rbc","chr8",103633630,104133631,"L547"
"22172",22173,0.838232696056366,0,"KLF11","rbc","chr2",9928479,10428480,"L112"
"22173",22174,0.666983783245087,0,"KLF14","rbc","chr7",130326446,130826447,"L509"
"22174",22175,0.75808185338974,0,"KLF16","rbc","chr19",557442,2793971,"L999|L1000|L1001|L1002|L1003|L1004|L1005|L1006"
"22175",22176,0.451752781867981,0,"KLF3","rbc","chr4",38413660,39628459,"L274|L275|L276"
"22176",22177,0.86536055803299,0,"KLF6","rbc","chr10",3562082,4136905,"L599|L600"
"22177",22178,0.907404720783234,0,"KLF7","rbc","chr2",207749713,208249714,"L195"
"22178",22179,0.599543631076813,0,"KLHDC10","rbc","chr7",129435597,129935598,"L508"
"22179",22180,0.140856146812439,0,"KLHDC3","rbc","chr6",42681261,43483991,"L402|L403"
"22180",22181,0.190487518906593,0,"KLHDC7B","rbc","chr22",50435508,51338182,"L1117|L1118|L1119"
"22181",22182,0.294502943754196,0,"KLHDC8A","rbc","chr1",204966573,205466574,"L92"
"22182",22183,0.409789115190506,0,"KLHL20","rbc","chr1",173297659,175130810,"L77|L78|L79|L80|L81"
"22183",22184,0.790096819400787,0,"KLHL25","rbc","chr15",86002093,86502094,"L859"
"22184",22185,0.116939976811409,0,"KLHL26","rbc","chr19",17915343,18825194,"L1018|L1019|L1020"
"22185",22186,0.521965146064758,0,"KLHL29","rbc","chr2",23653541,24746532,"L114|L115|L116"
"22186",22187,0.361523777246475,0,"KLHL3","rbc","chr5",136929924,137823520,"L345|L346"
"22187",22188,0.548698902130127,0,"KLHL5","rbc","chr4",38413660,39628459,"L274|L275|L276"
"22188",22189,0.725461065769196,0,"KLRC1","rbc","chr12",10344848,10844849,"L700"
"22189",22190,0.876238226890564,0,"KLRC2","rbc","chr12",10344848,10844849,"L700"
"22190",22191,0.414276719093323,0,"KLRC3","rbc","chr12",10344848,10844849,"L700"
"22191",22192,0.25686639547348,0,"KLRC4","rbc","chr12",10344848,10844849,"L700"
"22192",22193,0.28815171122551,0,"KLRD1","rbc","chr12",10344848,10844849,"L700"
"22193",22194,0.196974664926529,0,"KLRK1","rbc","chr12",10344848,10844849,"L700"
"22194",22195,0.322880238294601,0,"KMT2A","rbc","chr11",117885973,118894214,"L691|L692|L693"
"22195",22196,0.246723189949989,0,"KNCN","rbc","chr1",45279404,47104551,"L31|L32|L33|L34|L35"
"22196",22197,0.100437663495541,0,"KPNA7","rbc","chr7",98202939,101658860,"L487|L488|L489|L490|L491|L492|L493|L494|L495|L496|L497|L498|L499|L500|L501|L502|L503|L504|L505|L506"
"22197",22198,0.0982926562428474,0,"KRBA2","rbc","chr17",7077089,8350646,"L917|L918|L919|L920|L921|L922"
"22198",22199,0.254378944635391,0,"KRIT1","rbc","chr7",91281974,92876998,"L481|L482|L483|L484|L485"
"22199",22200,0.214031755924225,0,"KRTAP5-1","rbc","chr11",1439409,2570014,"L649|L650|L651"
"22200",22201,0.214031755924225,0,"KRTAP5-2","rbc","chr11",1439409,2570014,"L649|L650|L651"
"22201",22202,0.23134434223175,0,"KRTAP5-3","rbc","chr11",1439409,2570014,"L649|L650|L651"
